company_name,address,midc_area,industry_label,business_type,latitude,longitude,phone,website,rating,total_reviews
PCS ELECTRONIC AND TECHNOLOGY,"Shop no.1, sneh colony road, nadhe Nagar, kalewadi Pimpri, Pune, Maharashtra 411017, India",Pimpri,Electronics Manufacturing,Manufacturer,18.6180525,73.7931204,,https://m.indiamart.com/pcselectronics-technology/,4.9,10
Perfect Mechanical Projects,"C6, 101, Antariksha Soc. Ajmera, Pimpri., Pune, Maharashtra 411018, India",Pimpri,Mechanical Engineering,Manufacturer,18.6363522,73.8186098,070836 76587,,4.5,30
"Philips Winding Works-Electric Motor Rewinding Repairs Near Me | Siemens,Fanuc,Crompton,ABB,Yaskawa Motor Repairs in Pune","SHOP NO 62, Parmar Industrial Complex, near Aishwaryam Courtyard, Kalbhor Nagar, MIDC, Chinchwad, Pimpri-Chinchwad, Maharashtra 411019, India",Pimpri,General Manufacturing,Manufacturer,18.6521302,73.7928722,099224 29045,http://philipswinding.com/,4.6,54
Phutane Enterprises - electronic spairparts repairing Services in pune,"Shop No.5, Lakshmi Market, Shagun Chowk, Pimpri Area, Shastri Nagar, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411017, India",Pimpri,Electronics Manufacturing,Manufacturer,18.6222704,73.8016319,091122 33963,http://phutaneenterprises.com/,4.8,5
Pixy Electric Cars Pvt. Ltd.,"Development & Research Institute, C/O, MIDC, Chinchwad, Pimpri-Chinchwad, Pune, Maharashtra 411019, India",Pimpri,Automobile Manufacturing,Manufacturer,18.6383148,73.8019054,098225 46386,http://pixycars.co.in/,3.6,15
Plasma industries,"17/15, D-1 Block, MIDC, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411019, India",Pimpri,General Manufacturing,Manufacturer,18.6524052,73.7934105,097637 17737,,,
PMT MACHINES LTD,"Old Mumbai - Pune Hwy, behind PCMC BUILDING, Nana Peth, Morewadi, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018, India",Pimpri,Mechanical Engineering,Manufacturer,18.6295075,73.8057986,020 2742 6219,http://www.pmtmachines.com/,3.6,57
Pollux Logistics,"C-Wing, CTS No. 627/628, Priyanka, 8, Manjula, Masulkar Park, O, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411027, India",Pimpri,Logistics & Warehousing,Manufacturer,18.5968721,73.8031441,088888 69364,https://www.polluxlogistics.com/,5,4
Polycab Premiers Pvt Ltd,"Sr No.99, Plot No.33, near Gurudatta Flour Mill, Trishul Sahakari Housing Society, Yashwantnagar, Pimpri Colony, Pimpri-Chinchwad, Pune, Maharashtra 411018, India",Pimpri,Logistics & Warehousing,Manufacturer,18.638378,73.8237523,,,5,2
POLYGRAM INDUSTRIES,"Gat No. 70, Jyotiba Nagar, Talwade, Pune, Pimpri-Chinchwad, Maharashtra 411062, India",Pimpri,Plastic Manufacturing,Manufacturer,18.6889886,73.7947127,094229 99000,https://www.polygram.in/,4.7,23
Poona Cotton Textile Industries,"Kuldeep Angan Society, Nehru Nagar, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018, India",Pimpri,General Manufacturing,Manufacturer,18.6318088,73.8199563,,,3.7,3
"Power Care Electricals-HT Contractor TALWADE,MSEB Liasoning,Electrical Industrial Contractor CHAKAN,Wiring Contractor BHOSARI","near Vaishno Mata Mandir, B Block, Shastri Nagar, Pimpri Colony, Pune, Pimpri-Chinchwad, Maharashtra 411017, India",Pimpri,General Manufacturing,Manufacturer,18.6192308,73.8047146,097677 87277,http://www.powercareelectricals.com/,5,7
Powercon Electricals,"36/5 , Morwadi, Rd, MIDC, Pimpri-Chinchwad, Pune, Maharashtra 411018, India",Pimpri,General Manufacturing,Manufacturer,18.6338429,73.8033126,098500 74230,,,
Powerwin Infrastructures Pvt Ltd,"Office No. 606, Brahma sky uzuri, opp. PCMC BUILDING, MIDC, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018, India",Pimpri,Renewable Energy,Manufacturer,18.626934,73.804674,097300 45245,http://www.powerwin.in/,3.5,2
PRADITI PRESSPARTS PVT. LTD,"56 / 11, 12, 13, D-II Block, MIDC, Chinchwad, Pimpri-Chinchwad, Maharashtra 411019, India",Pimpri,Logistics & Warehousing,Manufacturer,18.6483511,73.801575,020 2746 4596,http://praditi.com/,3.8,17
Pragati Trans Logistics,"Swaraj Capital, Office No 410, 4th Floor, Chikhali Akurdi Rd, behind D Mart, Borhade Wadi, Moshi, Pune, Maharashtra 411070, India",Pimpri,Logistics & Warehousing,Manufacturer,18.6868255,73.8373689,079727 97545,http://www.pragatitranslogistics.com/,5,1
Prakhi Industries - Precision Component Manufacturer Pune,"Plot No. 39, Telco Bhosari Rd, Block F-2, MIDC, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018, India",Pimpri,Mechanical Engineering,Manufacturer,18.6485756,73.8238692,070837 16085,https://www.prakhiindustries.com/,4.5,10
Prathamesh Fabricators,"near jeevanjyoti hospital, Kalewadi Phata, Gajanan Nagar, Sulabh Colony, Rahatani, Pune, Pimpri-Chinchwad, Maharashtra 411017, India",Pimpri,General Manufacturing,Manufacturer,18.604487,73.778146,,,5,8
PreCEDIS Technologies Pvt. Ltd.,"Plot No.160, 03, near Gandharv Nagari, Indralok Colony, Tapkir Nagar, Moshi, Pune, Pimpri-Chinchwad, Maharashtra 411070, India",Pimpri,IT Services,Manufacturer,18.6508855,73.8532296,098903 48054,https://www.precedis.com/,4.8,5
Precious India Chemicals,"Aishwaryam Hamara, MIDC, Moshi, Pimpri-Chinchwad, Maharashtra 411062, India",Pimpri,Chemical Processing,Manufacturer,18.6859346,73.8341914,,https://www.indiamart.com/preciousindiachemicals/?srsltid=AfmBOoqnWQ6Bl8M5z15m2cH1LaJSxFv36jB1y08VWxbputfNjoqEs6Dl,,
PRECISE GAUGES & TOOLS,"MIDC, Bhosari, Pimpri-Chinchwad, Pune, Maharashtra 411026, India",Pimpri,Mechanical Engineering,Manufacturer,18.6402708,73.8336473,098609 47574,http://www.precisegauges.com/,5,1
Precision industries,"Plot No, W19, S Block, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Pimpri,Mechanical Engineering,Manufacturer,18.627561,73.8420672,090963 60406,http://www.precisionind.co.in/,4.9,19
Premier Seals India Pvt. Ltd,"20/8, D-1 Block, MIDC, Chinchwad, Pimpri-Chinchwad, Maharashtra 411019, India",Pimpri,General Manufacturing,Manufacturer,18.6531953,73.7966044,020 6511 0280,https://premierseals.com/,3.7,50
Premium Packaging,"Gat No. 396, M I D C Technology Park, Talwade, Pune, Pimpri-Chinchwad, Maharashtra 411062, India",Pimpri,General Manufacturing,Manufacturer,18.7043532,73.785793,075062 63745,,,
PrePilot Shop - Bajaj Auto Ltd.,"MQ6P+CHW, MIDC, Akurdi, Pimpri-Chinchwad, Pune, Maharashtra 411035, India",Pimpri,Automobile Manufacturing,Manufacturer,18.6611185,73.7864542,,,4.3,234
Prime Switchgear Pvt. Ltd.,"Plot No. 71, GEneral, Paras Complex, Shop No. 9 & 11, 1B/13, Telco Rd, beside ASAL, T Block, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Pimpri,General Manufacturing,Manufacturer,18.6286356,73.8332227,098817 30171,,4.3,27
Prince Packers and Movers,"Office No.11, Balaji Complex, opp. Santoshi Mata Temple, Nehru Nagar, Pimpri Colony, Pune, Pimpri-Chinchwad, Maharashtra 411018, India",Pimpri,Logistics & Warehousing,Manufacturer,18.632583,73.8220536,098389 11218,http://princepacker.com/,5,136
PRISM AUTOMATION AND ROBOTICS Pvt. Ltd.,"GAT NO-58, DEHU- CHIKHALI, ROAD, opp. BHARAT WEIGH BRIDGE, Shelarvasti, Talwade, PUNE, Maharashtra 411062, India",Pimpri,General Manufacturing,Manufacturer,18.6941627,73.7976331,,http://www.prismgroups.in/,4.8,12
PROCAT TECHNICAL INSTITUTE | CNC & VMC ADVANCED TRAINING CENTER | PUNE | PIMPRI CHINCHWAD,"Shop no.1, Plot No.15, near Bhartiya Technical Institute Laxminagar, Yamuna Nagar, Nigdi, Pimpri-Chinchwad, Maharashtra 411044, India",Pimpri,Mechanical Engineering,Manufacturer,18.662422,73.7765132,089996 83169,https://procattechnical.com/,4.9,127
Process Masters Equipment (I) Pvt. Ltd.,"Plot 37/1, F-II Block, MIDC, Pimpri Colony, Pune, Maharashtra 411018, India",Pimpri,Food Processing,Manufacturer,18.6477476,73.8227672,098228 41127,http://www.process-masters.com/,4.2,5
"Promote And Play I Best Corporate T-shirt, Cap & Corporate Gifts Manufacturers, Wholesale & Suppliers in Pune","174/788, near Rajashri Girls Hostel, opp. Cafe Cloud 9 Hotel, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018, India",Pimpri,General Manufacturing,Manufacturer,18.623326,73.8175356,099221 71800,http://www.promoteandplay.com/,4.8,151
Prompt Engineering Industries,"W-18, FII Block, Plot No.18, Telco Bhosari Rd, near wander Car showroom, Block F-2, MIDC, Pimpri Colony, Pune, Pimpri-Chinchwad, Maharashtra 411018, India",Pimpri,Mechanical Engineering,Manufacturer,18.6433974,73.8229924,097665 02039,,4,1
Propack Enterprises,"58, G Wing, Jai Ganesh Samrajya Complex, Spine Rd, Bhosari, Pune, Maharashtra 411039, India",Pimpri,General Manufacturing,Manufacturer,18.6469653,73.8487428,080 4763 1518,https://www.propacke.com/,4.1,9
Provitech CNC And VMC Training Institute (CNC & VMC Training Centre) In Pimpri Chinwad | Pune,"Wing F, Mohan Nagar, Steel India Compound, Telco Road, Entrance, near Mohan Nagar, MIDC, Chinchwad, Pimpri-Chinchwad, Maharashtra 411019, India",Pimpri,Mechanical Engineering,Manufacturer,18.6425738,73.7957276,095528 03030,https://www.provitech-cncvmc.com/,4.9,262
Pune Carbide (The Coating Company),"Pune Carbide, A-50, opposite Sparkonix Manufacturing Unit, H Block, MIDC, Pimpri Colony, Pune, Pimpri-Chinchwad, Maharashtra 411018, India",Pimpri,IT Services,Manufacturer,18.6424774,73.8057928,098500 44800,http://punecarbide.com/,4.6,17
Pune Industrial Distributors Private Limited,"Nehru Nagar Rd, Nehru Nagar, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018, India",Pimpri,Electronics Manufacturing,Manufacturer,18.6303568,73.8233776,090493 87437,,4.3,102
Pune Polymer House,"Shop No 2,Yashwant Appartment, Sr No 99,Yashwant Nagar,, Pimpri,, near Annasaheb Magar Stadium, Pune, Maharashtra 411018, India",Pimpri,Plastic Manufacturing,Manufacturer,18.6385709,73.8218936,094214 54459,http://www.punepolymer.com/,4.2,12
Pune Software Park Private Limited,"No. A - 1, Technology Park, MIDC, Talewade, Talawade Gaon, Talwade, Pimpri-Chinchwad, Maharashtra 411062, India",Pimpri,IT Services,Manufacturer,18.7016389,73.7886646,,,4,26
PUSHPANJALI - Best Wholesale Saree Shop in Pimpri.,"Pimpri Gaon, Waghere Associates, Shastri Nagar, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411017, India",Pimpri,General Manufacturing,Manufacturer,18.6122605,73.8008463,097670 04444,,4.1,267
"Quality Fabrication - Best Fabrication service in Pune. Steel , Iron, Aluminum Gates, Doors, Windows, FRP & MS Roof Shed","Dange Chowk, Ravet, BRT, Road, near Suraj Enterprises, Tathawade, Pune, Maharashtra 411033, India",Pimpri,General Manufacturing,Manufacturer,18.6324649,73.7519855,096575 76707,https://qualityfabricationcompany.in/,4.9,19
R.K. Engineering Works,"Adhar Co.Op.Ind Estate, Plot No.4/27, MIDC Rd, near Times Of India Marg, Sector 10, MIDC, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411026, India",Pimpri,Mechanical Engineering,Manufacturer,18.6438069,73.831924,098604 70622,http://www.rkengineeringwork.com/,5,4
Radhe Engineering Services & Solutions,"A wing, Second Floor, The Jewel Of Pimpri, Metro Station, office no. 17,18,19, in front of PCMC office, near Pimpri, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018, India",Pimpri,General Manufacturing,Manufacturer,18.6284991,73.803411,020 4514 9337,https://radheengg.com/,4.8,116
Radhika Cables & Switchgear - Pimpri,"Arya Samaj Chowk, Railway Station, near Pimpri, Shastri Nagar, Pimpri Colony, Pune, Pimpri-Chinchwad, Maharashtra 411017, India",Pimpri,General Manufacturing,Manufacturer,18.6213901,73.8025792,077740 08989,https://radhikaretail.com/,4.7,776
Radhika Digitech,"Shop No: 34, 15/16, near Arya samaj Bhavan, Pimpri Area, Shastri Nagar, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411017, India",Pimpri,Electronics Manufacturing,Manufacturer,18.6214419,73.8018772,098811 23390,,5,34
Raja Plastics & Engineering Co Unit 1,"Gat No 53, S.No.17, Talawade Road, Talawade Chikhali Road, Talwade, Pimpri-Chinchwad, Maharashtra 411062, India",Pimpri,Plastic Manufacturing,Manufacturer,18.6955346,73.7923949,099224 27376,http://www.rajaplasticsandengg.com/,4.3,9
Rajguru Ventures,"Ground floor, Sai Chowk, C block 3/18, Pimpri Colony, Pune, Maharashtra 411017, India",Pimpri,General Manufacturing,Manufacturer,18.6187224,73.804288,096655 57717,,5,11
Raka Oil Company,"Raka Chambers, Pune Mumbai Road, Near Chinchwad, Station, Pune, Maharashtra 411019, India",Pimpri,Automobile Manufacturing,Manufacturer,18.640401,73.7941301,093703 27243,http://www.rakaoil.com/,4.5,49
Rakhoh Boilers,"S 11, T Block, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 411026, India",Pimpri,General Manufacturing,Manufacturer,18.6252565,73.8270881,020 6630 8333,https://rakhoh.com/en/,4.4,71
Ramdev Enterprises,"Link Road, Shop No.13 & 14, Jhulelal Complex, Pune, Bhat Nagar, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411017, India",Pimpri,Chemical Processing,Manufacturer,18.626654,73.797927,080 4513 2109,http://www.ramdeventerprise.com/,4.9,108
Ramesh Collection LLP,"931/1, 941/1, Kalewadi Pimpari Brg, near balaji lawn, opp. BT memorial School, Kalewadi, Pimpri-Chinchwad, Maharashtra 411017, India",Pimpri,General Manufacturing,Manufacturer,18.620692,73.7970829,0120 524 4466,https://www.rameshcollectionllp.in/,4.4,357
Ravi - Raj Anodisers,"A-111-A, H Block, MIDC Rd, Morewadi, Pimpri Colony, Pune, Maharashtra 411018, India",Pimpri,Chemical Processing,Manufacturer,18.6404985,73.80563,020 2745 1100,https://ravirajanodisers.com/,5,137
Ravi Industries,"Office 305 Futureready Towers, Finolex Chowk, Road, Morewadi, Pimpri Colony, Pune, Maharashtra 411018, India",Pimpri,IT Services,Manufacturer,18.6320655,73.8028593,090110 94893,https://www.raviindustry.com/,5,3
Ravikas Automotive Systems Pvt. Ltd.,"plot No 67, B -II Block, MIDC, Chinchwad, Pimpri-Chinchwad, Maharashtra 411019, India",Pimpri,Automobile Manufacturing,Manufacturer,18.6481543,73.8062893,,https://ravikasautomotive.com/,3.3,4
Ravindra Metal Industries,"WalhekarWadi Road, Abasaheb Chinchwade industries, Survey no 17/4, Chinchwad, Pimpri-Chinchwad, Maharashtra 411033, India",Pimpri,General Manufacturing,Manufacturer,18.6303216,73.7721415,080 4763 1570,http://www.rmicastings.com/,5,27
RAW - Ride | Adventure | Wilderness,"Unit 31 &36, Steel India Compound, Wing F, Mohan Nagar, MIDC, Chinchwad, Pimpri-Chinchwad, Pune, Maharashtra 411019, India",Pimpri,General Manufacturing,Manufacturer,18.6427336,73.7953134,085549 10630,https://shopfromraw.com/,4.9,45
RBS Electrical and CCTV system,"SajjanGad colony nakhate waste Rahatani, near swami Vivekananda School, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411017, India",Pimpri,General Manufacturing,Manufacturer,18.6059127,73.7897729,094224 61319,,5,68
"RD WELD PRODUCTS PVT LTD, PUNE","Plot. No, 18/7 F-II Block, MIDC, Pimpri Colony, Chinchwad, Pimpri-Chinchwad, Pune, Maharashtra 411018, India",Pimpri,General Manufacturing,Manufacturer,18.6521243,73.8251587,,https://rdweld.com/,4.9,9
Reciwell Foods pvt Ltd,"Sonigara Heights, Talawade Rd, Ambedkar Vasahat, Sector No. 22, Talwade, Pimpri-Chinchwad, Maharashtra 411062, India",Pimpri,Food Processing,Manufacturer,18.6728845,73.7864522,,,4.5,8
RECO STORAGE SYSTEMS PVT. LTD.,"Gat no. 79/80, near Bhalekar Chowk, Kadolkar Colony, Jyotiba Nagar, Talwade, Pune, Pimpri-Chinchwad, Maharashtra 411062, India",Pimpri,Logistics & Warehousing,Manufacturer,18.6871846,73.7905825,099225 08180,https://www.recoengg.com/,4.5,51
Revolution Infosystems,"Tuljai Classic, #1, First Floor, near Shitala Devi Mandir, Akurdi, Pimpri-Chinchwad, Maharashtra 411035, India",Pimpri,IT Services,Manufacturer,18.6506007,73.7831091,097624 57230,http://www.revolutioninfosystems.com/,4.3,12
RG ENTERPRISES,"GAT NO: 185, Dehu - Alandi Rd, near Modern College, MIDC, Moshi, Pune, Pimpri-Chinchwad, Maharashtra 411070, India",Pimpri,General Manufacturing,Manufacturer,18.6791587,73.8399019,095299 31680,https://www.rgentp.com/,4.9,32
RIO Industries,"Udyog Nagar, Udhyog Nagar, Chinchwad, Pimpri-Chinchwad, Maharashtra 411033, India",Pimpri,Renewable Energy,Manufacturer,18.643075,73.7866993,,,,
Rising StaR Uniform & T shirt,"Office no 211, 2nd floor, near big bazar, Anand Nagar, Chinchwad, Pimpri-Chinchwad, Maharashtra 411019, India",Pimpri,General Manufacturing,Manufacturer,18.6359165,73.7970126,093252 90299,https://risingstaruniform.com/,4.9,28
Rizmax Software Pvt. Ltd,"Aishwaryam One, Kalbhor Nagar, MIDC, Chinchwad, Pimpri-Chinchwad, Pune, Maharashtra 411019, India",Pimpri,IT Services,Manufacturer,18.6469723,73.7888647,099238 90914,http://rizmax.com/,,
Rizwan Dresses,"no 112, 2 3/2, Omkar Colony Rd, Omkar Colony, Kalewadi, Pimpri-Chinchwad, Maharashtra 411017, India",Pimpri,General Manufacturing,Manufacturer,18.617807,73.7953517,097674 97149,,4.5,190
Rk sales corporation,"JQM7+RPP, Walhekarwadi, Sector No. 32, Nigdi, Pimpri-Chinchwad, Maharashtra 411033, India",Pimpri,Logistics & Warehousing,Manufacturer,18.6345763,73.7643263,077690 55169,,5,3
RMAP GROUP,"58-59/6, D-II Block, MIDC, Chinchwad, Pune, Pimpri-Chinchwad, Maharashtra 411019, India",Pimpri,Mechanical Engineering,Manufacturer,18.6460552,73.7997854,096373 13355,https://rmapgroup.com/,5,4
Rohit Industries,"56/1, D-II BLOCK NEAR SAPCO, MIDC, Chinchwad, Pune, Maharashtra 411019, India",Pimpri,General Manufacturing,Manufacturer,18.647242,73.8003448,020 2747 3264,https://www.vasantgroup.com/,5,1
RSL Pvt Ltd,"Near, Office No-8,9 & 10 , ABC Junction, Akurdi Railway Station Rd, Station, Nigdi, Pimpri-Chinchwad, Maharashtra 411044, India",Pimpri,IT Services,Manufacturer,18.6492336,73.7658169,093709 30007,http://www.rslpvtltd.com/,4.5,16
RUNWAY EXPRESS AND LOGISTICS,"NO 1001 10TH Destination Memoir Patil Nagar, APP, Chikhali, Pune, Maharashtra 411062, India",Pimpri,Logistics & Warehousing,Manufacturer,18.683125,73.7976922,,http://runwaylog.in/,5,8
Rupali Enterprises,"Shop No-9, Arihant Apartment, Keshav Nagar, Shastri Nagar, Kasarwadi, Pimpri-Chinchwad, Maharashtra 411034, India",Pimpri,General Manufacturing,Manufacturer,18.5995127,73.8227277,098500 52952,,3,3
S D Electrical Company,"Shivale Estate, Shivaji Park Rd, near Gurudwara Chowk, opposite Renuka Tulsi, Renuka Tulsi Society, Walhekarwadi, Housing Society, Nigdi, Pimpri-Chinchwad, Pune, Maharashtra 411033, India",Pimpri,General Manufacturing,Manufacturer,18.6423204,73.7622549,094040 00760,,5,40
S H ELECTRONICS CO.,"Gat No.76, Sonawane Wasti, Talawade, near Jyotiba Mandir, Pune, Maharashtra 411062, India",Pimpri,Electronics Manufacturing,Manufacturer,18.6818455,73.7901795,086696 65222,,4.8,41
S K International,"1, Sector 16, Rajeshivajinagar, Sector 16, Walghare Nager, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411019, India",Pimpri,Logistics & Warehousing,Manufacturer,18.6627748,73.8194576,,http://www.skinternational.live/,,
S M ELECTRONICS (WEIGHING MC MANUFACTURING SALES AND REPAIRING ),"River Rd, opposite boudh nagar bus stop, Bodha nagar, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411017, India",Pimpri,Electronics Manufacturing,Manufacturer,18.6250784,73.7978575,088881 31222,,4.6,11
S P A Project Engineers Pvt. Ltd.,"Plot No 58/59 11 & 12, D-II Block, Mohan Nagar, MIDC, Chinchwad, Pune, Pimpri-Chinchwad, Maharashtra 411019, India",Pimpri,Mechanical Engineering,Manufacturer,18.6466672,73.8001375,0788 788 3745,https://www.spapepl.com/,4.5,4
S. S. Plastic,"Ganesh Apts, Shop No 3/4,Nehru Nagar, Pimpri,, Pune, Maharashtra 411018, India",Pimpri,Plastic Manufacturing,Manufacturer,18.6336509,73.8211465,093733 19611,,,
Saad Fabrication,"Kranti Nagar, Vishal Nagar, Pimple Nilakh, Pimpri-Chinchwad, Maharashtra 411057, India",Pimpri,General Manufacturing,Manufacturer,18.5756092,73.7895254,,https://saadfabrications.com/,4.8,13
SAARTH INDUSTRIES,"Gat No 105 , Jyotiba Nagar Talawade, Chakan, Road, Talwade, Maharashtra 411062, India",Pimpri,General Manufacturing,Manufacturer,18.6825027,73.7891917,085540 50088,http://www.saarthindustries.com/,5,1
Saba Plastic Traders,"Gat No. 711, Near King Vajan kata, Near king vajan kata, 411062, Kudalwadi, Chikhali, Vitthal Nagar, Maharashtra 411062, India",Pimpri,Plastic Manufacturing,Manufacturer,18.6744255,73.8141004,087934 04217,http://sabaplastictraders.com/,5,2
Sagar Electricals,"B Shop 268, opposite to Hemu Kalani Market, near Shagun Chowk, Pimpri Area, Shastri Nagar, Pimpri Colony, Pune, Pimpri-Chinchwad, Maharashtra 411017, India",Pimpri,General Manufacturing,Manufacturer,18.6218149,73.8020237,097676 75267,http://www.sagarelectricals.com/,5,1512
